,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,S_degassed,CO2_degassed,S_CO2_degassed
108,285.3441116,-8.112941942,3145.406127,2.470751409,1635.845379,0.005136238,0.997569765,0.130203824,0.264466304,0.605329872,0.101083904,0.02911992,1.637820221,1.760180084,10.74244878,0.99466245,0.003461665,0.001875884,22.12090698,34.10827603,25.31779309,3.186057762,0,25.84993505,0.776351272,0.976520259,752.8050771,507.7010073,136.089718,-9.014590087,0.009528016,0.000229094,0.000900358,0.000259372,0.03067301,0.083899529,0.267716947,0,0,-3.303323357,-9.104198066,-9.312941942,1274.449443,5032.548914,2.579526023,0.130203824,0.264466304,0.605329872,0.101083904,0.02911992,0.99466245,0.003461665,0.001875884,4.649094431,1.293933865,-1.607324744,-1.607324744,-2.901258609,4944.309712,0,0.101312535,0.591038655,0.171414398
109,283.855399,-8.114134516,3141.255415,2.470352387,1620.896515,0.005129627,0.996964267,0.130565694,0.265679374,0.603754932,0.101292911,0.029272783,1.63114768,1.753560582,10.78031726,0.994590027,0.00349002,0.001919953,22.10994049,34.27321251,25.42049028,3.207460468,0,25.95396717,0.77580035,0.976546865,751.8558627,504.1932015,135.5359338,-9.098444843,0.009515009,0.000228516,0.000910287,0.000263065,0.030674024,0.083890125,0.267745399,0,0,-3.33399738,-9.188088191,-9.314134516,1274.82704,5032.323898,2.579813149,0.130565694,0.265679374,0.603754932,0.101292911,0.029272783,0.994590027,0.00349002,0.001919953,4.624146782,1.297547741,-1.60540087,-1.60540087,-2.902948611,4944.198818,0,0.102498453,0.594775871,0.172331222
110,282.3666864,-8.115327091,3137.060852,2.469947938,1605.989121,0.005122945,0.996364155,0.130930238,0.266904443,0.60216532,0.101503418,0.02942682,1.624503003,1.746967423,10.81854494,0.994516629,0.003518487,0.001964884,22.09906827,34.44019511,25.52431881,3.229094532,0,26.05914803,0.775248097,0.976573457,750.9090788,500.7015423,134.9824508,-9.182289632,0.009501861,0.000227935,0.00092031,0.000266807,0.030675009,0.083880637,0.267773871,0,0,-3.364672389,-9.271968828,-9.315327091,1275.204392,5032.095824,2.580104545,0.130930238,0.266904443,0.60216532,0.101503418,0.02942682,0.994516629,0.003518487,0.001964884,4.599131034,1.301202397,-1.603439868,-1.603439868,-2.904642265,4944.084847,0,0.103696899,0.59850272,0.173260532
111,280.8779738,-8.116519666,3132.821551,2.469537939,1591.123233,0.005116189,0.995769444,0.13129747,0.268141683,0.600560847,0.101715431,0.029582039,1.617886094,1.740400507,10.85713593,0.994442236,0.003547071,0.002010693,22.08829248,34.60926149,25.62929718,3.250963315,0,26.16549643,0.774694522,0.976600036,749.9646798,497.2258836,134.4292373,-9.266124357,0.009488569,0.000227352,0.000930432,0.000270599,0.030675964,0.083871062,0.267802361,0,0,-3.395348353,-9.35583989,-9.316519666,1275.58149,5031.864621,2.580400079,0.13129747,0.268141683,0.600560847,0.101715431,0.029582039,0.994442236,0.003547071,0.002010693,4.574047356,1.304898642,-1.601440905,-1.601440905,-2.906339547,4943.967731,0,0.104908128,0.602219192,0.174202565
112,279.3892611,-8.11771224,3128.536605,2.469122266,1576.29889,0.00510936,0.995180151,0.131667405,0.26939127,0.598941324,0.101928957,0.029738449,1.611296852,1.733859738,10.89609441,0.994366824,0.003575776,0.0020574,22.07761534,34.78045024,25.73544429,3.273070242,0,26.27303158,0.774139633,0.976626601,749.0226187,493.7660788,133.8762611,-9.349948922,0.00947513,0.000226766,0.000940652,0.000274442,0.03067689,0.0838614,0.26783087,0,0,-3.426025243,-9.43970129,-9.31771224,1275.958325,5031.63022,2.580699608,0.131667405,0.26939127,0.598941324,0.101928957,0.029738449,0.994366824,0.003575776,0.0020574,4.548895926,1.308637306,-1.599403128,-1.599403128,-2.908040434,4943.847401,0,0.106132398,0.605925278,0.175157569
113,277.9005485,-8.118904815,3124.205084,2.468700791,1561.516134,0.005102454,0.99459629,0.132040057,0.270653382,0.597306561,0.102144002,0.029896056,1.604735182,1.727345016,10.93542456,0.994290371,0.003604604,0.002105025,22.06703914,34.95380089,25.84277946,3.295418794,0,26.38177309,0.773583439,0.976653151,748.0828472,490.3219808,133.3234891,-9.433763227,0.009461541,0.000226178,0.000950975,0.000278336,0.030677785,0.083851648,0.267859397,0,0,-3.456703028,-9.523552938,-9.318904815,1276.334888,5031.392548,2.58100299,0.132040057,0.270653382,0.597306561,0.102144002,0.029896056,0.994290371,0.003604604,0.002105025,4.523676932,1.31241924,-1.59732566,-1.59732566,-2.909744899,4943.723784,0,0.107369976,0.609620967,0.176125793
114,276.4118359,-8.12009739,3119.826035,2.46827338,1546.77501,0.005095472,0.994017876,0.132415439,0.2719282,0.595656361,0.102360571,0.030054868,1.598200985,1.720856244,10.97513063,0.994212854,0.003633559,0.002153587,22.05656624,35.12935397,25.95132244,3.318012515,0,26.49174104,0.773025951,0.976679687,747.145315,486.8934422,132.7708879,-9.517567169,0.009447799,0.000225586,0.000961401,0.000282284,0.030678648,0.083841804,0.267887942,0,0,-3.487381676,-9.607394742,-9.32009739,1276.711169,5031.151531,2.581310069,0.132415439,0.2719282,0.595656361,0.102360571,0.030054868,0.994212854,0.003633559,0.002153587,4.49839057,1.316245314,-1.595207604,-1.595207604,-2.911452918,4943.596807,0,0.108621133,0.613306248,0.177107494
115,274.9231233,-8.121289964,3115.398481,2.467839898,1532.075565,0.00508841,0.993444926,0.132793563,0.273215908,0.593990528,0.102578669,0.030214894,1.591694165,1.714393326,11.01521691,0.994134248,0.003662644,0.002203108,22.04619907,35.30715104,26.06109344,3.340855012,0,26.60295596,0.772467177,0.976706209,746.2099708,483.4803148,132.2184231,-9.601360645,0.009433902,0.000224992,0.000971934,0.000286286,0.030679479,0.083831866,0.267916506,0,0,-3.518061155,-9.691226607,-9.321289964,1277.087157,5030.907091,2.581620691,0.132793563,0.273215908,0.593990528,0.102578669,0.030214894,0.994134248,0.003662644,0.002203108,4.473037045,1.320116422,-1.593048039,-1.593048039,-2.91316446,4943.466393,0,0.109886148,0.616981109,0.178102938
116,273.4344106,-8.122482539,3110.921422,2.467400204,1517.417852,0.005081268,0.992877455,0.133174443,0.274516696,0.592308861,0.102798302,0.030376141,1.585214627,1.707956164,11.05568771,0.994054528,0.003691865,0.002253607,22.03594014,35.48723469,26.17211312,3.363949956,0,26.71543885,0.77190713,0.976732716,745.2767617,480.0824501,131.6660598,-9.685143549,0.009419845,0.000224395,0.000982574,0.000290343,0.030680278,0.083821832,0.267945087,0,0,-3.548741433,-9.775048439,-9.322482539,1277.462843,5030.65915,2.581934689,0.133174443,0.274516696,0.592308861,0.102798302,0.030376141,0.994054528,0.003691865,0.002253607,4.447616574,1.324033477,-1.59084602,-1.59084602,-2.914879498,4943.332464,0,0.111165308,0.620645537,0.179112394
117,271.945698,-8.123675114,3106.39383,2.466954154,1502.801922,0.005074043,0.992315479,0.13355809,0.275830753,0.590611156,0.103019475,0.030538616,1.578762275,1.701544664,11.09654739,0.993973669,0.003721223,0.002305108,22.02579204,35.66964859,26.28440261,3.387301081,0,26.82921117,0.771345819,0.976759208,744.3456323,476.6996988,131.1137626,-9.768915772,0.009405625,0.000223795,0.000993325,0.000294457,0.030681042,0.0838117,0.267973686,0,0,-3.579422475,-9.858860139,-9.323675114,1277.838216,5030.407626,2.582251892,0.13355809,0.275830753,0.590611156,0.103019475,0.030538616,0.993973669,0.003721223,0.002305108,4.422129382,1.327997419,-1.588600579,-1.588600579,-2.916597998,4943.19494,0,0.112458906,0.624299519,0.18013614
118,270.4569854,-8.124867688,3101.814655,2.466501599,1488.227835,0.005066735,0.991759014,0.133944516,0.277158277,0.588897207,0.103242191,0.030702326,1.572337013,1.695158729,11.13780036,0.993891643,0.003750724,0.002357633,22.01575744,35.85443754,26.39798353,3.410912191,0,26.9442949,0.770783258,0.976785685,743.4165267,473.3319112,130.561495,-9.852677201,0.00939124,0.000223192,0.001004189,0.000298627,0.030681772,0.083801467,0.268002303,0,0,-3.610104247,-9.942661606,-9.324867688,1278.213265,5030.152435,2.582572123,0.133944516,0.277158277,0.588897207,0.103242191,0.030702326,0.993891643,0.003750724,0.002357633,4.396575706,1.332009208,-1.586310722,-1.586310722,-2.91831993,4943.053736,0,0.113767241,0.627943041,0.18117446
119,268.9682727,-8.126060263,3097.182817,2.466042385,1473.69565,0.005059341,0.991208076,0.134333732,0.278499464,0.587166804,0.103466454,0.030867278,1.565938748,1.688798264,11.17945104,0.993808425,0.003780371,0.002411204,22.00583908,36.04164749,26.51287801,3.434787152,0,27.06071251,0.770219459,0.976812146,742.4893863,469.9789367,130.0092202,-9.936427725,0.009376685,0.000222587,0.001015168,0.000302856,0.030682466,0.083791132,0.268030936,0,0,-3.640786712,-10.02645274,-9.326060263,1278.587978,5029.893491,2.582895196,0.134333732,0.278499464,0.587166804,0.103466454,0.030867278,0.993808425,0.003780371,0.002411204,4.370955793,1.33606983,-1.583975428,-1.583975428,-2.920045258,4942.908768,0,0.115090624,0.631576088,0.182227646
120,267.4795601,-8.127252838,3092.497211,2.465576356,1459.205432,0.00505186,0.990662682,0.134725747,0.279854518,0.585419734,0.103692269,0.031033479,1.559567386,1.682463176,11.2215039,0.993723986,0.003810168,0.002465845,21.9960398,36.23132556,26.62910868,3.458929905,0,27.17848701,0.769654434,0.976838593,741.5641512,466.6406241,129.4569001,-10.02016723,0.009361957,0.000221977,0.001026266,0.000307145,0.030683123,0.083780692,0.268059587,0,0,-3.671469835,-10.11023343,-9.327252838,1278.962344,5029.630705,2.583220919,0.134725747,0.279854518,0.585419734,0.103692269,0.031033479,0.993723986,0.003810168,0.002465845,4.345269903,1.340180295,-1.581593652,-1.581593652,-2.921773947,4942.759947,0,0.116429368,0.635198642,0.183295997
121,265.9908475,-8.128445412,3087.756703,2.465103347,1444.757249,0.005044289,0.990122847,0.135120572,0.281223645,0.583655783,0.103919637,0.031200935,1.553222833,1.67615337,11.26396344,0.993638297,0.00384012,0.002521582,21.98636253,36.42352014,26.74669871,3.483344454,0,27.29764194,0.769088197,0.976865023,740.6407588,463.3168215,128.9044964,-10.10389558,0.009347053,0.000221365,0.001037483,0.000311495,0.030683743,0.083770145,0.268088254,0,0,-3.702153578,-10.19400357,-9.328445412,1279.336351,5029.363986,2.583549088,0.135120572,0.281223645,0.583655783,0.103919637,0.031200935,0.993638297,0.00384012,0.002521582,4.319518305,1.344341639,-1.57916432,-1.57916432,-2.923505959,4942.607183,0,0.117783799,0.638810688,0.184379819
122,264.5021349,-8.129637987,3082.960128,2.464623192,1430.351172,0.005036627,0.989588589,0.135518214,0.282607054,0.581874731,0.104148561,0.031369653,1.546904996,1.669868753,11.30683421,0.993551329,0.003870231,0.00257844,21.9768103,36.61828083,26.86567181,3.50803488,0,27.41820139,0.768520763,0.976891437,739.7191454,460.0073761,128.3519695,-10.18761268,0.009331969,0.00022075,0.001048823,0.000315907,0.030684325,0.083759488,0.268116938,0,0,-3.732837903,-10.27776306,-9.329637987,1279.709986,5029.093238,2.583879497,0.135518214,0.282607054,0.581874731,0.104148561,0.031369653,0.993551329,0.003870231,0.00257844,4.293701284,1.348554925,-1.576686328,-1.576686328,-2.925241253,4942.450381,0,0.119154249,0.642412207,0.185479429
123,263.0134222,-8.130830562,3078.106294,2.464135717,1415.987276,0.005028872,0.989059925,0.135918683,0.28400496,0.580076357,0.104379045,0.031539639,1.540613783,1.663609231,11.35012076,0.99346305,0.003900506,0.002636444,21.96738622,36.8156586,26.98605226,3.533005333,0,27.54019005,0.767952146,0.976917836,738.7992445,456.7121344,127.7992794,-10.27131838,0.0093167,0.000220131,0.001060289,0.000320382,0.030684867,0.083748718,0.268145639,0,0,-3.76352277,-10.36151178,-9.330830562,1280.083237,5028.818365,2.584211927,0.135918683,0.28400496,0.580076357,0.104379045,0.031539639,0.99346305,0.003900506,0.002636444,4.267819133,1.352821243,-1.574158547,-1.574158547,-2.92697979,4942.289445,0,0.120541059,0.646003181,0.186595147
124,261.5247096,-8.132023136,3073.193977,2.463640744,1401.665642,0.005021022,0.988536871,0.136321985,0.28541758,0.578260435,0.104611087,0.031710898,1.534349102,1.657374712,11.39382768,0.99337343,0.003930949,0.002695621,21.95809352,37.01570573,27.10786492,3.55826004,0,27.66363316,0.767382364,0.976944217,737.880988,453.430942,127.2463849,-10.35501257,0.009301244,0.000219508,0.001071884,0.000324921,0.030685368,0.083737834,0.268174355,0,0,-3.794208138,-10.44524961,-9.332023136,1280.45609,5028.539266,2.584546153,0.136321985,0.28541758,0.578260435,0.104611087,0.031710898,0.99337343,0.003930949,0.002695621,4.241872161,1.35714171,-1.571579814,-1.571579814,-2.928721524,4942.124275,0,0.121944578,0.64958359,0.187727307
125,260.035997,-8.133215711,3068.221921,2.463138089,1387.386352,0.005013075,0.988019445,0.136728127,0.286845136,0.576426737,0.104844691,0.031883436,1.528110863,1.651165104,11.4379596,0.993282435,0.003961565,0.002756,21.94893553,37.21847591,27.23113524,3.583803298,0,27.78855661,0.766811431,0.976970583,736.964305,450.1636436,126.6932442,-10.43869512,0.009285596,0.000218883,0.001083609,0.000329527,0.030685829,0.083726831,0.268203088,0,0,-3.824893967,-10.52897645,-9.333215711,1280.828532,5028.255837,2.584881938,0.136728127,0.286845136,0.576426737,0.104844691,0.031883436,0.993282435,0.003961565,0.002756,4.215860691,1.361517474,-1.568948938,-1.568948938,-2.930466412,4941.954769,0,0.123365165,0.653153412,0.188876247
126,258.5472844,-8.134408285,3063.188836,2.462627563,1373.149494,0.005005028,0.987507663,0.137137114,0.288287853,0.574575032,0.105079856,0.032057259,1.521898973,1.644980316,11.48252116,0.993190033,0.003992358,0.002817609,21.93991568,37.42402427,27.35588929,3.609639485,0,27.91498687,0.766239366,0.976996931,736.0491224,446.9100828,126.1398143,-10.52236588,0.009269751,0.000218253,0.001095469,0.0003342,0.030686246,0.083715708,0.268231836,0,0,-3.855580213,-10.61269215,-9.334408285,1281.200549,5027.967971,2.585219036,0.137137114,0.288287853,0.574575032,0.105079856,0.032057259,0.993190033,0.003992358,0.002817609,4.189785058,1.36594971,-1.566264694,-1.566264694,-2.932214404,4941.780821,0,0.12480319,0.656712626,0.190042318
127,257.0585717,-8.13560086,3058.093401,2.46210897,1358.955161,0.00499688,0.987001543,0.137548951,0.289745963,0.572705086,0.105316581,0.03223237,1.515713344,1.638820256,11.52751704,0.993096188,0.004023335,0.002880478,21.93103753,37.63240745,27.48215378,3.635773054,0,28.04295111,0.765666187,0.977023262,735.135365,443.6701025,125.5860516,-10.60602472,0.009253706,0.00021762,0.001107465,0.000338942,0.03068662,0.083704462,0.2682606,0,0,-3.886266833,-10.69639662,-9.33560086,1281.572127,5027.675559,2.585557194,0.137548951,0.289745963,0.572705086,0.105316581,0.03223237,0.993096188,0.004023335,0.002880478,4.163645613,1.370439627,-1.563525825,-1.563525825,-2.933965452,4941.602322,0,0.126259028,0.66026121,0.191225876
128,255.5698591,-8.136793435,3052.934256,2.461582108,1344.803448,0.004988629,0.986501103,0.13796364,0.2912197,0.57081666,0.105554865,0.032408775,1.509553886,1.632684834,11.57295191,0.993000864,0.004054499,0.002944637,21.92230476,37.84368361,27.60995606,3.662208539,0,28.17247712,0.765091912,0.977049576,734.2229547,440.4435442,125.0319112,-10.68967151,0.009237457,0.000216983,0.001119602,0.000343754,0.03068695,0.083693089,0.268289378,0,0,-3.916953783,-10.78008971,-9.336793435,1281.943249,5027.378486,2.585896145,0.13796364,0.2912197,0.57081666,0.105554865,0.032408775,0.993000864,0.004054499,0.002944637,4.13744272,1.374988464,-1.560731039,-1.560731039,-2.935719502,4941.419158,0,0.12773307,0.663799138,0.192427291
129,254.0811465,-8.137986009,3047.71001,2.461046769,1330.694458,0.004980271,0.98600636,0.138381185,0.292709302,0.568909513,0.105794708,0.032586477,1.503420509,1.62657396,11.61883049,0.992904026,0.004085857,0.003010117,21.91372114,38.05791253,27.73932418,3.688950553,0,28.30359341,0.764516562,0.977075872,733.311811,437.2302486,124.4773474,-10.77330609,0.009220999,0.000216343,0.001131882,0.000348638,0.030687233,0.083681587,0.268318172,0,0,-3.947641016,-10.86377129,-9.337986009,1282.313902,5027.076636,2.586235614,0.138381185,0.292709302,0.568909513,0.105794708,0.032586477,0.992904026,0.004085857,0.003010117,4.111176762,1.379597491,-1.557879011,-1.557879011,-2.937476501,4941.231214,0,0.129225711,0.667326386,0.193646938
130,252.5924339,-8.139178584,3042.419232,2.460502737,1316.628295,0.004971806,0.985517331,0.138801586,0.294215012,0.566983401,0.106036106,0.032765481,1.497313124,1.620487544,11.66515749,0.992805635,0.004117414,0.003076951,21.90529063,38.27515561,27.87028686,3.716003791,0,28.43632917,0.763940157,0.97710215,732.4018504,434.030055,123.9223136,-10.85692833,0.009204326,0.000215698,0.001144309,0.000353595,0.030687468,0.083669952,0.268346979,0,0,-3.978328484,-10.94744125,-9.339178584,1282.684069,5026.769886,2.586575312,0.138801586,0.294215012,0.566983401,0.106036106,0.032765481,0.992805635,0.004117414,0.003076951,4.084848135,1.384268013,-1.554968378,-1.554968378,-2.939236391,4941.038369,0,0.130737362,0.670842926,0.194885207
131,251.1037212,-8.140371159,3037.060452,2.459949791,1302.605071,0.004963229,0.985034036,0.139224844,0.29573708,0.565038076,0.106279055,0.032945788,1.491231645,1.614425498,11.71193764,0.992705651,0.004149176,0.003145174,21.89701726,38.49547598,28.00287355,3.74337303,0,28.57071434,0.763362719,0.97712841,731.4929866,430.8428019,123.3667619,-10.94053806,0.009187436,0.00021505,0.001156885,0.000358627,0.030687656,0.083658182,0.268375802,0,0,-4.00901614,-11.03109943,-9.340371159,1283.053734,5026.458112,2.586914941,0.139224844,0.29573708,0.565038076,0.106279055,0.032945788,0.992705651,0.004149176,0.003145174,4.058457253,1.389001372,-1.551997742,-1.551997742,-2.940999113,4940.8405,0,0.132268442,0.674348732,0.196142494
132,249.6150086,-8.141563733,3031.632163,2.459387701,1288.624903,0.00495454,0.984556492,0.139650955,0.297275757,0.563073287,0.106523552,0.033127403,1.485175984,1.608387732,11.75917569,0.992604034,0.004181147,0.003214818,21.88890524,38.71893853,28.13711446,3.771063134,0,28.70677961,0.762784271,0.977154651,730.5851305,427.668326,122.8106433,-11.02413514,0.009170322,0.000214397,0.001169615,0.000363735,0.030687793,0.083646271,0.268404638,0,0,-4.039703933,-11.1147457,-9.341563733,1283.42288,5026.141185,2.587254189,0.139650955,0.297275757,0.563073287,0.106523552,0.033127403,0.992604034,0.004181147,0.003214818,4.032004548,1.393798941,-1.548965663,-1.548965663,-2.942764604,4940.637478,0,0.133819382,0.677843774,0.197419209
